# Mars Spectrum
# source: Compiled telescope observations
# description: Mars reflection spectrum from multiple missions
# references: Karkoschka 1994; Pollack et al.; mission data
# resolution: ~1.0 nm
# object: Mars
# observation_type: Disk-integrated reflected sunlight
# instruments: Ground & space-based telescopes
# missions: Mars Express, MRO, Viking
# data_points: 2200
#
Wavelength(nm),Flux(W/m²/nm)
1403.502,2.087109e-03
1404.502,2.072792e-03
1405.503,2.049614e-03
1406.503,2.048183e-03
1407.503,2.054306e-03
1408.504,2.002753e-03
1409.504,2.038479e-03
1410.505,2.014745e-03
1411.505,1.975543e-03
1412.506,1.990356e-03
1413.506,1.969194e-03
1414.507,1.899002e-03
1415.507,1.926334e-03
1416.508,1.920651e-03
1417.508,1.909836e-03
1418.508,1.872719e-03
1419.509,1.889010e-03
1420.509,1.864800e-03
1421.510,1.861867e-03
1422.510,1.823753e-03
1423.511,1.842523e-03
1424.511,1.832120e-03
1425.512,1.816364e-03
1426.512,1.821584e-03
1427.513,1.814356e-03
1428.513,1.775631e-03
1429.513,1.796384e-03
1430.514,1.789517e-03
1431.514,1.808600e-03
1432.515,1.798166e-03
1433.515,1.803708e-03
1434.516,1.779936e-03
1435.516,1.766679e-03
1436.517,1.767002e-03
1437.517,1.804704e-03
1438.518,1.779199e-03
1439.518,1.821917e-03
1440.518,1.787971e-03
1441.519,1.796564e-03
1442.519,1.819824e-03
1443.520,1.807718e-03
1444.520,1.796098e-03
1445.521,1.819275e-03
1446.521,1.830440e-03
1447.522,1.836734e-03
1448.522,1.830487e-03
1449.523,1.848247e-03
1450.523,1.836945e-03
1451.523,1.831076e-03
1452.524,1.879210e-03
1453.524,1.856948e-03
1454.525,1.853048e-03
1455.525,1.886232e-03
1456.526,1.923633e-03
1457.526,1.899392e-03
1458.527,1.917817e-03
1459.527,1.925987e-03
1460.528,1.938186e-03
1461.528,1.917755e-03
1462.528,1.923345e-03
1463.529,1.925539e-03
1464.529,1.987825e-03
1465.530,1.956145e-03
1466.530,1.948718e-03
1467.531,2.018551e-03
1468.531,1.971641e-03
1469.532,1.994226e-03
1470.532,2.042824e-03
1471.533,1.975980e-03
1472.533,2.022171e-03
1473.533,2.017886e-03
1474.534,2.041114e-03
1475.534,2.051033e-03
1476.535,2.054774e-03
1477.535,2.037713e-03
1478.536,2.072675e-03
1479.536,2.063429e-03
1480.537,2.047257e-03
1481.537,2.012652e-03
1482.538,2.062076e-03
1483.538,2.086780e-03
1484.538,2.078370e-03
1485.539,2.051044e-03
1486.539,2.057708e-03
1487.540,2.052466e-03
1488.540,2.036656e-03
1489.541,2.069119e-03
1490.541,2.127423e-03
1491.542,2.034116e-03
1492.542,2.047933e-03
1493.543,2.054639e-03
1494.543,2.069997e-03
1495.543,2.040619e-03
1496.544,2.044269e-03
1497.544,2.024051e-03
1498.545,2.042809e-03
1499.545,2.000026e-03
1500.546,2.044477e-03
1501.546,2.068312e-03
1502.547,2.057538e-03
1503.547,2.050998e-03
1504.548,2.004222e-03
1505.548,2.005974e-03
1506.548,2.010216e-03
1507.549,1.991883e-03
1508.549,2.041432e-03
1509.550,1.995561e-03
1510.550,1.982553e-03
1511.551,1.964400e-03
1512.551,1.997575e-03
1513.552,1.983481e-03
1514.552,1.995481e-03
1515.553,1.967753e-03
1516.553,1.969749e-03
1517.553,1.983351e-03
1518.554,1.934280e-03
1519.554,1.968910e-03
1520.555,1.913716e-03
1521.555,1.906859e-03
1522.556,1.974944e-03
1523.556,1.939955e-03
1524.557,1.932390e-03
1525.557,1.944147e-03
1526.558,1.896182e-03
1527.558,1.890832e-03
1528.558,1.903661e-03
1529.559,1.888174e-03
1530.559,1.872129e-03
1531.560,1.861297e-03
1532.560,1.855755e-03
1533.561,1.863025e-03
1534.561,1.836191e-03
1535.562,1.822867e-03
1536.562,1.827839e-03
1537.563,1.818800e-03
1538.563,1.797931e-03
1539.563,1.760080e-03
1540.564,1.784998e-03
1541.564,1.803011e-03
1542.565,1.772088e-03
1543.565,1.762208e-03
1544.566,1.727163e-03
1545.566,1.721463e-03
1546.567,1.704313e-03
1547.567,1.706471e-03
1548.568,1.696003e-03
1549.568,1.685788e-03
1550.568,1.664056e-03
1551.569,1.658037e-03
1552.569,1.637432e-03
1553.570,1.622536e-03
1554.570,1.649557e-03
1555.571,1.590534e-03
1556.571,1.611969e-03
1557.572,1.603279e-03
1558.572,1.563678e-03
1559.573,1.580316e-03
1560.573,1.556545e-03
1561.573,1.546477e-03
1562.574,1.531015e-03
1563.574,1.530822e-03
1564.575,1.481329e-03
1565.575,1.462033e-03
1566.576,1.454357e-03
1567.576,1.479960e-03
1568.577,1.439942e-03
1569.577,1.448461e-03
1570.578,1.439743e-03
1571.578,1.421240e-03
1572.578,1.390315e-03
1573.579,1.398516e-03
1574.579,1.373164e-03
1575.580,1.378671e-03
1576.580,1.361290e-03
1577.581,1.349604e-03
1578.581,1.333660e-03
1579.582,1.327216e-03
1580.582,1.317617e-03
1581.583,1.322121e-03
1582.583,1.304877e-03
1583.583,1.286105e-03
1584.584,1.277846e-03
1585.584,1.283271e-03
1586.585,1.265459e-03
1587.585,1.248654e-03
1588.586,1.232792e-03
1589.586,1.227812e-03
1590.587,1.235857e-03
1591.587,1.237929e-03
1592.588,1.235036e-03
1593.588,1.215002e-03
1594.588,1.231307e-03
1595.589,1.204470e-03
1596.589,1.209059e-03
1597.590,1.214657e-03
1598.590,1.197900e-03
1599.591,1.181427e-03
1600.591,1.178961e-03
1601.592,1.219958e-03
1602.592,1.200853e-03
1603.593,1.200297e-03
1604.593,1.206409e-03
1605.593,1.177255e-03
1606.594,1.199617e-03
1607.594,1.188032e-03
1608.595,1.201596e-03
1609.595,1.199087e-03
1610.596,1.177108e-03
1611.596,1.195345e-03
1612.597,1.190858e-03
1613.597,1.196505e-03
1614.598,1.206467e-03
1615.598,1.229408e-03
1616.598,1.208807e-03
1617.599,1.224765e-03
1618.599,1.202832e-03
1619.600,1.219499e-03
1620.600,1.241227e-03
1621.601,1.238598e-03
1622.601,1.248927e-03
1623.602,1.243554e-03
1624.602,1.252003e-03
1625.603,1.276607e-03
1626.603,1.263532e-03
1627.603,1.256417e-03
1628.604,1.280065e-03
1629.604,1.269890e-03
1630.605,1.287040e-03
1631.605,1.248942e-03
1632.606,1.326860e-03
1633.606,1.299371e-03
1634.607,1.312657e-03
1635.607,1.303748e-03
1636.608,1.327834e-03
1637.608,1.313523e-03
1638.608,1.346968e-03
1639.609,1.332644e-03
1640.609,1.359806e-03
1641.610,1.325173e-03
1642.610,1.365145e-03
1643.611,1.348580e-03
1644.611,1.353812e-03
1645.612,1.393717e-03
1646.612,1.379806e-03
1647.613,1.361370e-03
1648.613,1.391410e-03
1649.613,1.396744e-03
1650.614,1.382525e-03
1651.614,1.371492e-03
1652.615,1.421235e-03
1653.615,1.390381e-03
1654.616,1.423796e-03
1655.616,1.416908e-03
1656.617,1.409973e-03
1657.617,1.411031e-03
1658.618,1.410149e-03
1659.618,1.424839e-03
1660.618,1.426634e-03
1661.619,1.432863e-03
1662.619,1.445292e-03
1663.620,1.435678e-03
1664.620,1.427604e-03
1665.621,1.443746e-03
1666.621,1.436379e-03
1667.622,1.433802e-03
1668.622,1.442774e-03
1669.623,1.432413e-03
1670.623,1.442976e-03
1671.623,1.463188e-03
1672.624,1.429606e-03
1673.624,1.419871e-03
1674.625,1.450118e-03
1675.625,1.459498e-03
1676.626,1.417852e-03
1677.626,1.426277e-03
1678.627,1.445805e-03
1679.627,1.450034e-03
1680.628,1.448940e-03
1681.628,1.440778e-03
1682.628,1.460019e-03
1683.629,1.441695e-03
1684.629,1.463700e-03
1685.630,1.455547e-03
1686.630,1.444082e-03
1687.631,1.441842e-03
1688.631,1.444801e-03
1689.632,1.424449e-03
1690.632,1.446416e-03
1691.633,1.415761e-03
1692.633,1.415529e-03
1693.633,1.441704e-03
1694.634,1.436724e-03
1695.634,1.407902e-03
1696.635,1.411447e-03
1697.635,1.420723e-03
1698.636,1.412401e-03
1699.636,1.416439e-03
1700.637,1.414683e-03
1701.637,1.412999e-03
1702.638,1.430854e-03
1703.638,1.382134e-03
1704.638,1.392767e-03
1705.639,1.368505e-03
1706.639,1.422969e-03
1707.640,1.404594e-03
1708.640,1.402317e-03
1709.641,1.386902e-03
1710.641,1.413647e-03
1711.642,1.395519e-03
1712.642,1.404522e-03
1713.643,1.384068e-03
1714.643,1.399538e-03
1715.643,1.388486e-03
1716.644,1.401083e-03
1717.644,1.396933e-03
1718.645,1.390752e-03
1719.645,1.375363e-03
1720.646,1.363918e-03
1721.646,1.366900e-03
1722.647,1.353407e-03
1723.647,1.367941e-03
1724.648,1.376895e-03
1725.648,1.350685e-03
1726.648,1.350747e-03
1727.649,1.370825e-03
1728.649,1.346842e-03
1729.650,1.332308e-03
1730.650,1.349029e-03
1731.651,1.319199e-03
1732.651,1.355472e-03
1733.652,1.339792e-03
1734.652,1.343150e-03
1735.653,1.337969e-03
1736.653,1.319304e-03
1737.653,1.334140e-03
1738.654,1.347107e-03
1739.654,1.335598e-03
1740.655,1.322694e-03
1741.655,1.316333e-03
1742.656,1.334972e-03
1743.656,1.301814e-03
1744.657,1.318240e-03
1745.657,1.299166e-03
1746.658,1.318297e-03
1747.658,1.316674e-03
1748.658,1.312674e-03
1749.659,1.289700e-03
1750.659,1.282603e-03
1751.660,1.312065e-03
1752.660,1.308186e-03
1753.661,1.303878e-03
1754.661,1.289682e-03
1755.662,1.286786e-03
1756.662,1.283525e-03
1757.663,1.306152e-03
1758.663,1.297470e-03
1759.663,1.276965e-03
1760.664,1.288134e-03
1761.664,1.264035e-03
1762.665,1.265741e-03
1763.665,1.255674e-03
1764.666,1.265550e-03
1765.666,1.262805e-03
1766.667,1.288184e-03
1767.667,1.265305e-03
1768.668,1.278273e-03
1769.668,1.262190e-03
1770.668,1.251102e-03
1771.669,1.266775e-03
1772.669,1.245624e-03
1773.670,1.256638e-03
1774.670,1.255862e-03
1775.671,1.252028e-03
1776.671,1.236834e-03
1777.672,1.247158e-03
1778.672,1.227733e-03
1779.673,1.210675e-03
1780.673,1.237163e-03
1781.673,1.241771e-03
1782.674,1.226686e-03
1783.674,1.246175e-03
1784.675,1.225633e-03
1785.675,1.219632e-03
1786.676,1.216469e-03
1787.676,1.227960e-03
1788.677,1.218237e-03
1789.677,1.216729e-03
1790.678,1.199425e-03
1791.678,1.214983e-03
1792.678,1.191923e-03
1793.679,1.192968e-03
1794.679,1.208908e-03
1795.680,1.213608e-03
1796.680,1.217127e-03
1797.681,1.219555e-03
1798.681,1.180143e-03
1799.682,1.179735e-03
1800.682,1.193864e-03
1801.683,1.198361e-03
1802.683,1.179145e-03
1803.683,1.180857e-03
1804.684,1.172941e-03
1805.684,1.162784e-03
1806.685,1.178931e-03
1807.685,1.179874e-03
1808.686,1.177002e-03
1809.686,1.171532e-03
1810.687,1.178083e-03
1811.687,1.176544e-03
1812.688,1.155726e-03
1813.688,1.183237e-03
1814.688,1.165863e-03
1815.689,1.160402e-03
1816.689,1.163417e-03
1817.690,1.168427e-03
1818.690,1.153525e-03
1819.691,1.157605e-03
1820.691,1.141387e-03
1821.692,1.160131e-03
1822.692,1.148128e-03
1823.693,1.159036e-03
1824.693,1.132216e-03
1825.693,1.132106e-03
1826.694,1.155026e-03
1827.694,1.106031e-03
1828.695,1.134660e-03
1829.695,1.143216e-03
1830.696,1.140627e-03
1831.696,1.128230e-03
1832.697,1.111707e-03
1833.697,1.116530e-03
1834.698,1.110048e-03
1835.698,1.113172e-03
1836.698,1.128073e-03
1837.699,1.121984e-03
1838.699,1.111552e-03
1839.700,1.113821e-03
1840.700,1.085349e-03
1841.701,1.110299e-03
1842.701,1.120856e-03
1843.702,1.098400e-03
1844.702,1.096834e-03
1845.703,1.117729e-03
1846.703,1.126501e-03
1847.704,1.084518e-03
1848.704,1.091660e-03
1849.704,1.089945e-03
1850.705,1.088117e-03
1851.705,1.082798e-03
1852.706,1.085272e-03
1853.706,1.093302e-03
1854.707,1.086297e-03
1855.707,1.088885e-03
1856.708,1.068809e-03
1857.708,1.071811e-03
1858.709,1.067313e-03
1859.709,1.069479e-03
1860.709,1.067852e-03
1861.710,1.083172e-03
1862.710,1.078979e-03
1863.711,1.074068e-03
1864.711,1.084567e-03
1865.712,1.057391e-03
1866.712,1.054867e-03
1867.713,1.046897e-03
1868.713,1.031158e-03
1869.714,1.053687e-03
1870.714,1.049189e-03
1871.714,1.050980e-03
1872.715,1.042635e-03
1873.715,1.054709e-03
1874.716,1.047945e-03
1875.716,1.042896e-03
1876.717,1.047269e-03
1877.717,1.032676e-03
1878.718,1.036363e-03
1879.718,1.045549e-03
1880.719,1.030112e-03
1881.719,1.028933e-03
1882.719,1.029223e-03
1883.720,1.034042e-03
1884.720,1.035979e-03
1885.721,1.008616e-03
1886.721,1.004651e-03
1887.722,1.024797e-03
1888.722,1.021963e-03
1889.723,1.008060e-03
1890.723,9.988626e-04
1891.724,1.009682e-03
1892.724,1.006022e-03
1893.724,9.925991e-04
1894.725,1.001864e-03
1895.725,9.921155e-04
1896.726,9.893918e-04
1897.726,9.995183e-04
1898.727,1.002072e-03
1899.727,9.816476e-04
1900.728,9.835433e-04
1901.728,9.751876e-04
1902.729,9.886634e-04
1903.729,9.754775e-04
1904.729,9.780854e-04
1905.730,9.729792e-04
1906.730,9.665569e-04
1907.731,9.738628e-04
1908.731,9.764015e-04
1909.732,9.653601e-04
1910.732,9.663545e-04
1911.733,9.636393e-04
1912.733,9.413040e-04
1913.734,9.428565e-04
1914.734,9.466250e-04
1915.734,9.643956e-04
1916.735,9.519735e-04
1917.735,9.323580e-04
1918.736,9.344736e-04
1919.736,9.129067e-04
1920.737,9.163585e-04
1921.737,9.285267e-04
1922.738,9.143980e-04
1923.738,9.035216e-04
1924.739,9.128932e-04
1925.739,9.095462e-04
1926.739,9.006094e-04
1927.740,8.849411e-04
1928.740,8.995911e-04
1929.741,8.950223e-04
1930.741,8.619064e-04
1931.742,8.778569e-04
1932.742,8.627988e-04
1933.743,8.799371e-04
1934.743,8.572156e-04
1935.744,8.490124e-04
1936.744,8.552056e-04
1937.744,8.485217e-04
1938.745,8.433425e-04
1939.745,8.416880e-04
1940.746,8.367658e-04
1941.746,8.365817e-04
1942.747,8.304341e-04
1943.747,8.306194e-04
1944.748,8.283019e-04
1945.748,8.033635e-04
1946.749,8.026660e-04
1947.749,7.947268e-04
1948.749,7.960687e-04
1949.750,8.105409e-04
1950.750,7.991817e-04
1951.751,7.926368e-04
1952.751,7.903169e-04
1953.752,7.869615e-04
1954.752,7.661278e-04
1955.753,7.601060e-04
1956.753,7.595197e-04
1957.754,7.524742e-04
1958.754,7.607632e-04
1959.754,7.423439e-04
1960.755,7.395635e-04
1961.755,7.304471e-04
1962.756,7.392991e-04
1963.756,7.364763e-04
1964.757,7.235201e-04
1965.757,7.237763e-04
1966.758,7.154991e-04
1967.758,6.955798e-04
1968.759,6.880594e-04
1969.759,7.105179e-04
1970.759,6.920221e-04
1971.760,7.024663e-04
1972.760,6.952697e-04
1973.761,6.838346e-04
1974.761,6.711957e-04
1975.762,6.794646e-04
1976.762,6.665582e-04
1977.763,6.742422e-04
1978.763,6.668413e-04
1979.764,6.666130e-04
1980.764,6.563737e-04
1981.764,6.505032e-04
1982.765,6.558006e-04
1983.765,6.486247e-04
1984.766,6.414066e-04
1985.766,6.486516e-04
1986.767,6.319877e-04
1987.767,6.397065e-04
1988.768,6.175408e-04
1989.768,6.189777e-04
1990.769,6.250468e-04
1991.769,6.221606e-04
1992.769,6.297465e-04
1993.770,6.307669e-04
1994.770,6.127963e-04
1995.771,6.177253e-04
1996.771,6.226300e-04
1997.772,6.313936e-04
1998.772,6.119471e-04
1999.773,6.124144e-04
2000.773,6.277669e-04
2001.774,6.111018e-04
2002.774,6.024297e-04
2003.774,6.071653e-04
2004.775,6.073415e-04
2005.775,5.985767e-04
2006.776,5.969369e-04
2007.776,6.209968e-04
2008.777,6.150710e-04
2009.777,6.058023e-04
2010.778,6.063070e-04
2011.778,6.017907e-04
2012.779,6.076388e-04
2013.779,6.058392e-04
2014.779,6.206274e-04
2015.780,6.165845e-04
2016.780,6.178507e-04
2017.781,6.187890e-04
2018.781,6.113701e-04
2019.782,6.230668e-04
2020.782,6.213090e-04
2021.783,6.214623e-04
2022.783,6.183295e-04
2023.784,6.190871e-04
2024.784,6.278725e-04
2025.784,6.280599e-04
2026.785,6.298534e-04
2027.785,6.366669e-04
2028.786,6.265891e-04
2029.786,6.247859e-04
2030.787,6.391036e-04
2031.787,6.269233e-04
2032.788,6.375757e-04
2033.788,6.502507e-04
2034.789,6.415256e-04
2035.789,6.506011e-04
2036.789,6.545178e-04
2037.790,6.518047e-04
2038.790,6.530255e-04
2039.791,6.476042e-04
2040.791,6.477361e-04
2041.792,6.534179e-04
2042.792,6.532442e-04
2043.793,6.709173e-04
2044.793,6.653794e-04
2045.794,6.665559e-04
2046.794,6.697269e-04
2047.794,6.714219e-04
2048.795,6.620766e-04
2049.795,6.794965e-04
2050.796,6.634100e-04
2051.796,6.884542e-04
2052.797,6.775810e-04
2053.797,6.721064e-04
2054.798,6.936317e-04
2055.798,6.866540e-04
2056.799,6.915068e-04
2057.799,6.816267e-04
2058.799,6.854015e-04
2059.800,6.970862e-04
2060.800,6.887621e-04
2061.801,6.904178e-04
2062.801,6.957457e-04
2063.802,7.058749e-04
2064.802,6.923798e-04
2065.803,7.025070e-04
2066.803,7.041691e-04
2067.804,7.047138e-04
2068.804,6.966336e-04
2069.804,7.110704e-04
2070.805,7.042597e-04
2071.805,7.078403e-04
2072.806,7.050719e-04
2073.806,7.145322e-04
2074.807,7.137783e-04
2075.807,7.190974e-04
2076.808,7.154244e-04
2077.808,7.021041e-04
2078.809,7.207937e-04
2079.809,7.101639e-04
2080.809,7.156064e-04
2081.810,7.059408e-04
2082.810,7.256640e-04
2083.811,7.087393e-04
2084.811,7.134627e-04
2085.812,7.201279e-04
2086.812,7.290233e-04
2087.813,7.240548e-04
2088.813,7.161418e-04
2089.814,7.064218e-04
2090.814,7.138484e-04
2091.814,7.110344e-04
2092.815,7.097563e-04
2093.815,7.152394e-04
2094.816,7.120949e-04
2095.816,7.149302e-04
2096.817,7.127501e-04
2097.817,7.168557e-04
2098.818,7.107354e-04
2099.818,7.187590e-04
2100.819,7.164320e-04
2101.819,7.189402e-04
2102.819,7.152309e-04
2103.820,7.196661e-04
2104.820,7.143970e-04
2105.821,7.139037e-04
2106.821,7.148807e-04
2107.822,6.916307e-04
2108.822,7.026963e-04
2109.823,7.155902e-04
2110.823,6.989353e-04
2111.824,7.012242e-04
2112.824,6.985583e-04
2113.824,7.050014e-04
2114.825,6.964696e-04
2115.825,6.918480e-04
2116.826,6.932138e-04
2117.826,6.999108e-04
2118.827,6.920477e-04
2119.827,7.025348e-04
2120.828,7.035210e-04
2121.828,6.994911e-04
2122.829,7.027516e-04
2123.829,6.866154e-04
2124.829,6.973944e-04
2125.830,7.019929e-04
2126.830,6.912079e-04
2127.831,6.866780e-04
2128.831,6.835586e-04
2129.832,6.968678e-04
2130.832,6.835190e-04
2131.833,6.815467e-04
2132.833,6.883098e-04
2133.834,6.950745e-04
2134.834,6.813616e-04
2135.834,6.850413e-04
2136.835,6.866960e-04
2137.835,6.870911e-04
2138.836,6.771870e-04
2139.836,6.783940e-04
2140.837,6.755360e-04
2141.837,6.761823e-04
2142.838,6.778410e-04
2143.838,6.687933e-04
2144.839,6.752309e-04
2145.839,6.779637e-04
2146.839,6.634035e-04
2147.840,6.686568e-04
2148.840,6.785578e-04
2149.841,6.773227e-04
2150.841,6.674956e-04
2151.842,6.673189e-04
2152.842,6.633639e-04
2153.843,6.759036e-04
2154.843,6.762050e-04
2155.844,6.725893e-04
2156.844,6.595826e-04
2157.844,6.520781e-04
2158.845,6.635130e-04
2159.845,6.583535e-04
2160.846,6.490927e-04
2161.846,6.506078e-04
2162.847,6.514182e-04
2163.847,6.615375e-04
2164.848,6.576320e-04
2165.848,6.464073e-04
2166.849,6.497453e-04
2167.849,6.526027e-04
2168.849,6.493347e-04
2169.850,6.467749e-04
2170.850,6.381341e-04
2171.851,6.573228e-04
2172.851,6.438916e-04
2173.852,6.416406e-04
2174.852,6.518439e-04
2175.853,6.430700e-04
2176.853,6.512639e-04
2177.854,6.278408e-04
2178.854,6.376441e-04
2179.854,6.378128e-04
2180.855,6.383587e-04
2181.855,6.428444e-04
2182.856,6.422802e-04
2183.856,6.335122e-04
2184.857,6.410327e-04
2185.857,6.283832e-04
2186.858,6.409431e-04
2187.858,6.336138e-04
2188.859,6.436737e-04
2189.859,6.295088e-04
2190.859,6.336423e-04
2191.860,6.226179e-04
2192.860,6.243415e-04
2193.861,6.240939e-04
2194.861,6.245981e-04
2195.862,6.253010e-04
2196.862,6.299767e-04
2197.863,6.346657e-04
2198.863,6.316856e-04
2199.864,6.192299e-04
2200.864,6.214224e-04
2201.864,6.229277e-04
2202.865,6.173884e-04
2203.865,6.206882e-04
2204.866,6.093200e-04
2205.866,6.213500e-04
2206.867,6.081143e-04
2207.867,6.067805e-04
2208.868,6.114537e-04
2209.868,6.102341e-04
2210.869,6.130601e-04
2211.869,6.129144e-04
2212.869,5.980489e-04
2213.870,6.148428e-04
2214.870,6.101906e-04
2215.871,5.962665e-04
2216.871,6.168337e-04
2217.872,6.141418e-04
2218.872,6.089001e-04
2219.873,6.032286e-04
2220.873,6.084089e-04
2221.874,6.006613e-04
2222.874,5.977370e-04
2223.874,6.051308e-04
2224.875,5.961465e-04
2225.875,5.906352e-04
2226.876,6.046557e-04
2227.876,5.971488e-04
2228.877,6.067879e-04
2229.877,5.833405e-04
2230.878,5.937135e-04
2231.878,5.952069e-04
2232.879,5.890331e-04
2233.879,5.812714e-04
2234.879,5.858978e-04
2235.880,5.976295e-04
2236.880,5.830435e-04
2237.881,5.859372e-04
2238.881,5.903018e-04
2239.882,5.933474e-04
2240.882,5.918488e-04
2241.883,5.897468e-04
2242.883,5.783934e-04
2243.884,5.896589e-04
2244.884,5.821508e-04
2245.884,5.690842e-04
2246.885,5.811843e-04
2247.885,5.786569e-04
2248.886,5.807779e-04
2249.886,5.816292e-04
2250.887,5.758596e-04
2251.887,5.738121e-04
2252.888,5.703014e-04
2253.888,5.660216e-04
2254.889,5.666566e-04
2255.889,5.760180e-04
2256.889,5.768551e-04
2257.890,5.791910e-04
2258.890,5.728176e-04
2259.891,5.746850e-04
2260.891,5.712432e-04
2261.892,5.703720e-04
2262.892,5.677114e-04
2263.893,5.605795e-04
2264.893,5.689173e-04
2265.894,5.587879e-04
2266.894,5.641116e-04
2267.894,5.582761e-04
2268.895,5.634192e-04
2269.895,5.589873e-04
2270.896,5.586294e-04
2271.896,5.608939e-04
2272.897,5.566899e-04
2273.897,5.557757e-04
2274.898,5.566478e-04
2275.898,5.467894e-04
2276.899,5.464048e-04
2277.899,5.528669e-04
2278.899,5.549166e-04
2279.900,5.533193e-04
2280.900,5.591005e-04
2281.901,5.449349e-04
2282.901,5.495810e-04
2283.902,5.447909e-04
2284.902,5.468258e-04
2285.903,5.505550e-04
2286.903,5.619028e-04
2287.904,5.457477e-04
2288.904,5.484686e-04
2289.905,5.331342e-04
2290.905,5.482086e-04
2291.905,5.430691e-04
2292.906,5.329112e-04
2293.906,5.331445e-04
2294.907,5.398248e-04
2295.907,5.393921e-04
2296.908,5.319906e-04
2297.908,5.350816e-04
2298.909,5.318369e-04
2299.909,5.307625e-04
2300.910,5.389321e-04
2301.910,5.276868e-04
2302.910,5.387772e-04
2303.911,5.341482e-04
2304.911,5.390057e-04
2305.912,5.235973e-04
2306.912,5.257788e-04
2307.913,5.346043e-04
2308.913,5.212519e-04
2309.914,5.269083e-04
2310.914,5.238213e-04
2311.915,5.288318e-04
2312.915,5.272054e-04
2313.915,5.206903e-04
2314.916,5.239089e-04
2315.916,5.274043e-04
2316.917,5.256873e-04
2317.917,5.275443e-04
2318.918,5.251976e-04
2319.918,5.181743e-04
2320.919,5.136564e-04
2321.919,5.299387e-04
2322.920,5.162326e-04
2323.920,5.115359e-04
2324.920,5.250425e-04
2325.921,5.202884e-04
2326.921,5.067470e-04
2327.922,5.221123e-04
2328.922,5.095375e-04
2329.923,5.190970e-04
2330.923,5.063293e-04
2331.924,5.061516e-04
2332.924,5.190834e-04
2333.925,5.072908e-04
2334.925,5.100797e-04
2335.925,5.054458e-04
2336.926,5.064164e-04
2337.926,5.082635e-04
2338.927,5.061654e-04
2339.927,5.035837e-04
2340.928,5.006919e-04
2341.928,5.123280e-04
2342.929,4.973236e-04
2343.929,4.987166e-04
2344.930,5.123370e-04
2345.930,5.024233e-04
2346.930,4.985822e-04
2347.931,4.971086e-04
2348.931,4.938541e-04
2349.932,4.980665e-04
2350.932,5.054698e-04
2351.933,4.944527e-04
2352.933,5.020905e-04
2353.934,4.906622e-04
2354.934,4.882758e-04
2355.935,4.964082e-04
2356.935,4.959369e-04
2357.935,5.009545e-04
2358.936,4.872723e-04
2359.936,4.935215e-04
2360.937,4.892304e-04
2361.937,4.954251e-04
2362.938,4.887032e-04
2363.938,4.936023e-04
2364.939,4.882393e-04
2365.939,4.918413e-04
2366.940,4.882582e-04
2367.940,4.829931e-04
2368.940,4.886669e-04
2369.941,4.879449e-04
2370.941,4.829088e-04
2371.942,4.874108e-04
2372.942,4.766171e-04
2373.943,4.863834e-04
2374.943,4.761599e-04
2375.944,4.892489e-04
2376.944,4.756178e-04
2377.945,4.781385e-04
2378.945,4.787058e-04
2379.945,4.774599e-04
2380.946,4.753696e-04
2381.946,4.809246e-04
2382.947,4.789590e-04
2383.947,4.665280e-04
2384.948,4.680013e-04
2385.948,4.705986e-04
2386.949,4.726850e-04
2387.949,4.657816e-04
2388.950,4.672590e-04
2389.950,4.697702e-04
2390.950,4.740700e-04
2391.951,4.678092e-04
2392.951,4.652918e-04
2393.952,4.678156e-04
2394.952,4.679570e-04
2395.953,4.606751e-04
2396.953,4.681472e-04
2397.954,4.645623e-04
2398.954,4.613446e-04
2399.955,4.687379e-04
2400.955,4.609926e-04
2401.955,4.647815e-04
2402.956,4.508898e-04
2403.956,4.558809e-04
2404.957,4.675757e-04
2405.957,4.593312e-04
2406.958,4.547188e-04
2407.958,4.569244e-04
2408.959,4.716359e-04
2409.959,4.636578e-04
2410.960,4.621842e-04
2411.960,4.664175e-04
2412.960,4.640331e-04
2413.961,4.547783e-04
2414.961,4.546337e-04
2415.962,4.545435e-04
2416.962,4.500709e-04
2417.963,4.491612e-04
2418.963,4.569687e-04
2419.964,4.488406e-04
2420.964,4.534234e-04
2421.965,4.480123e-04
2422.965,4.529429e-04
2423.965,4.444252e-04
2424.966,4.509020e-04
2425.966,4.446395e-04
2426.967,4.409415e-04
2427.967,4.575035e-04
2428.968,4.427053e-04
2429.968,4.491948e-04
2430.969,4.473308e-04
2431.969,4.459721e-04
2432.970,4.416875e-04
2433.970,4.379600e-04
2434.970,4.430015e-04
2435.971,4.444148e-04
2436.971,4.420266e-04
2437.972,4.431670e-04
2438.972,4.309689e-04
2439.973,4.417015e-04
2440.973,4.415625e-04
2441.974,4.432887e-04
2442.974,4.386526e-04
2443.975,4.392023e-04
2444.975,4.307993e-04
2445.975,4.282330e-04
2446.976,4.370393e-04
2447.976,4.253321e-04
2448.977,4.341484e-04
2449.977,4.363692e-04
2450.978,4.276038e-04
2451.978,4.313354e-04
2452.979,4.332722e-04
2453.979,4.273403e-04
2454.980,4.235727e-04
2455.980,4.266804e-04
2456.980,4.275799e-04
2457.981,4.333485e-04
2458.981,4.246447e-04
2459.982,4.264569e-04
2460.982,4.251256e-04
2461.983,4.252016e-04
2462.983,4.298258e-04
2463.984,4.218839e-04
2464.984,4.237613e-04
2465.985,4.208332e-04
